id_centro_vacunacion,id_ubigeo,nombre,latitud,longitud,entidad_administra,id_eess
568,1233,I.E. Manuel Gonzales Prada,-8.00189161,-78.31031234,MINSA,0
569,1234,I.E. 80615 Cochapampa,-8.11127567,-78.13581304,MINSA,0
570,1228,I.E. Cesar Vallejo Mendoza,-8.1415262,-78.17456183,MINSA,0
571,1235,I.E. Jose Carlos Mariategui,-8.021001,-77.731888,MINSA,0
572,336,Colegio Mercado Barroso,-16.37236468,-71.51038046,ESSALUD,0
573,336,Colegio Mi Divino Niño Jesus,-16.37815098,-71.53096851,ESSALUD,0
574,336,Colegio Virgen Del Carmen,-16.3843559,-71.52128445,ESSALUD,0
575,344,Parque Tematico Independencia,-16.37978455,-71.51348385,ESSALUD,0
576,339,Ii.Ee. Angel Francisco Ali Guillen,-16.47141844,-71.48741265,DIRESA,0
577,339,Estadio De Characato Jose Luis Carpio Alarcon,-16.47703218,-71.48472899,DIRESA,0
578,346,Colegio General Velazco Alvarado Primaria,-16.41287218,-71.46758652,DIRESA,0
579,340,Colegio Señor Del Espiritu Santo,-16.40266331,-71.39241904,DIRESA,0
580,341,Ii.Ee. Adventista Eduardo Forja,-16.44960089,-71.55731322,DIRESA,0
581,341,Ii.Ee. San Agustin De Hunter,-16.45833271,-71.55367164,DIRESA,0
582,341,Ii.Ee. Pedro Villena,-16.44868216,-71.56036109,DIRESA,0
583,341,Ii.Ee. Medalla Milagrosa,-16.44090507,-71.55743227,DIRESA,0
584,341,Ii.Ee Juan Pablo Vizcardo Y Guzman,-16.44770916,-71.55248728,DIRESA,0
585,345,Complejo De Mollebaya,-16.48683904,-71.46645338,DIRESA,0
586,345,Local Social San Isidro,-16.49612835,-71.49941206,DIRESA,0
587,349,Ii.Ee 40192 Quequeña,-16.55717847,-71.45142964,DIRESA,0
588,350,Loza Deportiva Las Piscinas,-16.44985232,-71.49543652,DIRESA,0
589,350,Loza Deportiva Las Rocas,-16.45918027,-71.48615169,DIRESA,0
590,351,Complejo Deportivo Corazon De Jesus,-16.42886359,-71.57930471,DIRESA,0
591,351,Complejo Deportivo Wanders- Huaranguillo,-16.41352633,-71.57807682,DIRESA,0
592,351,Estadio De Sachaca,-16.42132497,-71.56462914,DIRESA,0
593,357,Ii.Ee. Carlos Jose Echavarry Osacar,-16.43745555,-71.59818775,DIRESA,0
594,357,Vivero De Tiabaya,-16.4437278,-71.59236594,DIRESA,0
595,358,Colegio Alma Mater Congata,-16.44489317,-71.6210374,ESSALUD,0
596,358,Complejo Deportivo San Pedro De Uchumayo,-16.42473405,-71.67295046,ESSALUD,0
597,360,Coliseo de Yanahuara,-16.386661386,-71.542698618,ESSALUD,0
598,337,Colegio Jose De Sucre,-16.36303358,-71.54094578,ESSALUD,0
599,360,Parque De La Policia,-16.39616297,-71.54842133,ESSALUD,0
600,351,Polideportivo La Canchita,-16.40440572,-71.56964077,ESSALUD,0
601,361,Ii.Ee Primaria 40225 San Antonio,-16.57071172,-71.45547347,DIRESA,0
602,361,Ii.Ee Heroes De Yarambamba 40209,-16.54710287,-71.47494164,DIRESA,0
603,338,Depor Center,-16.3092077,-71.61190963,ESSALUD,0
604,362,Plaza Centro Civico De La Municipalidad De Yura,-16.3021963,-71.62349139,ESSALUD,0
605,1567,Colegio Miguel Cortez,-5.2179359,-80.62537028,DIRESA,0
606,1566,I.E. Federico Helguero Seminario,-5.17338986,-80.64511826,DIRESA,0
607,1611,I.E Nueva Esperanza Inicial,-4.92498912,-80.66025664,MINSA,0
608,1611,Puesto De Salud Cieneguillo Sur Canal Mocho,-4.99856058,-80.68672246,MINSA,0
609,1611,Puesto De Salud Cieneguillo Sur Alto,-4.98526732,-80.66054147,MINSA,0
610,1611,Hospital De La Solidaridad - Sullana,-4.89825655,-80.68705119,MINSA,0
611,1611,I.E Señor Cautivo,-4.9087296,-80.7244195,MINSA,0
612,1611,Arequipa,-4.901691,-80.678124,MINSA,0
"613,1611,""Institucion Educativa """" Victor Raul Haya De La Torre """""",-4.89688829,-80.6923904,MINSA,0"
614,1611,Instituto Superior Juan Jose Farfan,-4.91131882,-80.6954317,MINSA,0
617,1325,I.E. Lauriama 20478,-10.74564,-77.75734,MINSA,0
619,1327,I.E. 21575,-10.658479,-77.65737,MINSA,0
620,1329,I.E. 20525,-10.80286,-77.74359,MINSA,0
621,1330,I.E. 20001 Cajatambo,-10.4731,-76.99409,MINSA,0
624,1346,Estadio Alfonso Ugarte,-12.51267613,-76.73249873,MINSA,0
625,1346,C.E Censa Secundaria,-12.5200096,-76.73491332,MINSA,0
626,1346,C.E. 20135 Primaria,-12.50214043,-76.74010751,DIRESA LIMA,0
627,1036,Plaza De Armas De Chilca,-12.05965775,-75.20306574,MINSA,0
628,1346,Plaza De Armas Olof Palme,-12.46358507,-76.74834249,MINSA,0
629,1346,Loza Cham,-12.47587699,-76.73925218,MINSA,0
633,1350,Centro De Adulto Mayor - Ciam,-12.6628847,-76.62829148,MINSA,0
636,1350,Loza Deportiva Multiusos - La Huaca,-12.66949173,-76.64212467,MINSA,0
637,1350,Estadio Dignidad Nacional,-12.65127896,-76.6247398,MINSA,0
640,1362,Instituto Superior Tecnológico Chancay,-11.58679,-77.27033,MINSA,0
648,1406,Loza Deportiva La Esperanza,-11.0997,-77.6061,DIRESA,0
651,1412,Local Comunal 9 de octubre,-11.218948,-77.413384,DIRESA,0
655,1420,Centro Comercial De Yauyos,-12.46562,-75.8952,MINSA,0
656,1223,I. E. ABELARDO GAMARRA RONDO,-7.86021,-77.9451,MINSA,0
657,1220,I. E. SAN NICOLAS - Huamachuco,-7.81599,-78.0498,MINSA,0
658,1220,I. S. P. P JOSE FAUSTINO SANCHEZ CARRION - HUAMACHUCO,-7.81799,-78.0419,MINSA,0
659,1819,I.E. FORTUNATO ZORA CARBAJAL,-17.9961,-70.2492,DIRESA,0
660,1825,PARQUE PERU,-17.996,-70.2117,DIRESA,0
662,1526,Polideportivo Municipal De Ichuña,-16.142025,-70.541362,MINSA,0
663,1523,Complejo Deportivo De Omate,-16.674621,-70.972826,MINSA,0
664,1530,I.E. Mariano Lino Urquieta,-16.623869,-71.185531,MINSA,0
665,1518,Posta Essalud Carumas,-16.808404,-70.69559,MINSA,0
666,1522,COLISEO MUNICIPAL Torata,-17.0748593,-70.842012,MINSA,0
668,692,Plaza Miguel Grau,-12.03925652,-77.09073254,MINSA,0
669,695,Plaza Cívica De Pachacutec,-11.83157108,-77.15435886,MINSA,0
670,1288,Complejo Deportivo Nro 1 Chorrillos,-12.168426257,-77.019006565,MINSA,0
671,1290,Colegio La Libertad,-11.92079955,-77.03946579,MINSA,0
"672,1290,""Colegio Estados Unidos, Comas"",-11.9634807,-77.05644983,MINSA,0"
673,1281,7. Clínica Internacional,-12.05821684,-77.03845711,PRIVADO,0
674,1281,Parque La Exposición,-12.06296214,-77.03516816,SISOL,0
675,1311,8. Clínica Ricardo Palma,-12.09046715,-77.0182276,PRIVADO,0
676,1311,12. Clínica Angloamericana,-12.10934519,-77.03928246,PRIVADO,0
677,1313,Módulo Deportivo Siglo Xxi,-12.16302431,-76.96261206,MINSA,0
678,1322,Parque Zonal Huáscar,-12.23167838,-76.92820839,MINSA,0
679,1323,Polideportivo César Vallejo - Nueva Esperanza,-12.17812928,-76.94161842,MINSA,0
681,1,Coliseo Florentino Ordinola,-6.2295148,-77.8657029,MINSA,0
682,364,I. E. Sebastian Barranca,-16.62391114,-72.71519063,,0
683,399,Complejo Deportivo Colcallacta,-15.63432957,-71.6021765,DIRESA,0
684,418,Colegio Almirante Miguel Grau,-16.35885611,-72.18918668,ESSALUD,0
685,418,Colegio San Antonio,-16.35549481,-72.18730324,ESSALUD,0
686,418,Colegio San Juan Bautista,-16.37601597,-72.19876137,ESSALUD,0
687,418,I.E. Tecnico Agropecuario De La Colina,-16.34386114,-72.17776743,ESSALUD,0
688,427,Estadio Municipal De Mollendo,-17.01720779,-72.01277613,DIRESA,0
689,1008,Colegio Nuestra Señora De Fatima,-13.43670146,-76.08308328,C.S. ALTO LARAN,0
690,1007,Colegio Ada Bayron - Essalud,-13.41362591,-76.12807269,HOSPITAL RENE TOCHE GROPPO,0
691,1007,Colegio Nacional Santa Ana,-13.41283975,-76.1298999,HOSPITAL SAN JOSE DE CHINCHA,0
692,1012,Ie Melchorita Saravia,-13.40181174,-76.15829542,C.S. GROCIO PRADO,0
693,1013,Colegio Jose Carlos Mariategui,-13.40416639,-76.13597087,,0
694,1016,Ie Simon Bolivar,-13.42909928,-76.16418489,C.S. SUNAMPE,0
695,999,Estadio Municipal Pedro Tipacti,-14.12793749,-75.70629404,C.S. PUEBLO NUEVO,0
696,1021,Ie Comandante Miguel Grau,-15.35912431,-75.16626576,C.S. MARCONA,0
697,1022,Ie Jose Saul Lancho Rojas,-14.8447151,-74.94358032,C.S. VISTA ALEGRE,0
698,1023,Colegio Fermin Tanguis,-14.53826542,-75.18774285,HOSPITAL APOYO PALPA,0
699,1028,Mega Plaza - Vacunacar,-13.71137996,-76.19544793,,0
700,1028,I.E Bandera De Peru,-13.71050227,-76.20718213,HOSPITAL SAN JUAN DE DIOS,0
701,1028,I.E Jose De La Torre Ugarte  avenida Mariscal Castilla 310,-13.71074924,-76.20899725,,0
702,1033,Ie 22472 Renan Elias Olivera,-13.7326751,-76.22046382,,0
703,1034,Complejo Deportivo Bambinos,-13.67198644,-76.15813529,DIRESA,0
704,1035,Polideportivo Casalla,-13.70507397,-76.14923352,C.S. TUPAC AMARU,0
705,1631,Glorioso Colegio Nacional San Carlos De Puno,-15.837603,-70.02724,MINSA,0
707,335,Colegio Juana Cervantes,-16.40536804,-71.54437967,ESSALUD,0
708,335,Colegio La Salle - Puerta De Inicial,-16.40029064,-71.52364174,,0
709,335,Institucion Educativa Santa Dorotea,-16.41866058,-71.53920529,,0
710,338,Colegio San Martin,-16.32249862,-71.59300727,DIRESA,0
711,363,Parque Quinta Tristán (Frente A Kosto Supermercado),-16.423642,-71.531245,,0
712,363,I.E. 40175 Gran Libertador Simón Bolívar,-16.444475,-71.514191,,0
713,346,Campo Deportivo,-16.41819876,-71.47408904,DIRESA,0
714,346,Iiee Heroes Del Cenepa,-16.42672048,-71.4976845,DIRESA,0
715,346,Iiee Heroes Del Pacifico,-16.41923627,-71.48411166,DIRESA,0
716,346,Parque De Cesar Vallejo,-16.41985403,-71.50756544,DIRESA,0
717,1083,I. E. Nº 30765 Juan Santos Atahualpa,-11.1197182,-75.3593715,,0
718,1085,I.E. San Jose De Jauja - Nivel Primario,-11.781816,-75.493035,,0
719,1118,I.E. Enrique Gomez Espinoza,-11.780217,-75.497982,,0
720,1123,Colegio Rafael Gastelua,-11.2512363,-74.6395445,MINSA,0
721,1327,I.E. 21575 Huayto,-10.658479,-77.65737,MINSA,0
722,1327,I.E. 20504 San Jeronimo,-10.676396,-10.676396,MINSA,0
2463,1079,Centro del Adulto Mayor,-11.0602332,-75.3355445,ESSALUD,0
2464,1449,LOZA DEPORTIVA DE ALIS,-12.2400811,-75.7455998,,0
2466,1433,PLAZA PRINCIPAL DE HUANCAYA,-12.2033835,-75.7992935,,0
2467,1452,PLAZA PRINCIPAL VITIS,-12.2239306,-75.807948,,0
2468,1447,ESTADIO MUNICIPAL BUENOS AIRES DE TANTA,-12.1217817,-76.0137726,,0
2469,1354,LOCAL COMUNAL RESIDENTES DE QUINCHES,-12.6433912,-76.6494672,,0
2470,1356,LOCAL COMUNAL 3 DE MAYO,-12.6180846,-76.6412806,DIRESA LIMA,0
2471,1344,IEP Nº20130 JESUS REY,-12.52614,-76.5452105,DIRESA LIMA,0
2472,1347,IEP Nº20133 FRANCISCO BOLOGNESI DE COAYLLO,-12.727335,-76.4601973,DIRESA LIMA,0
2473,649,COLISEO CERRADDO FRANCISCO MISHANANGO,-5.3056594,-78.8984453,DIRESA,0
2474,1343,PLAZA DE ARMAS CAPILLA DE ASIA,-12.779491,-76.5566134,,0
2475,1343,MULTIUSOS SANTA CRUZ,-12.7578087,-76.6001112,,0
2476,1343,LOSA DEPORTIVA ROSARIO DE ASIA,-12.7806572,-76.5560795,,0
2477,1343,LOCAL COMUNAL 9 DE OCTUBRE,-12.7790916,-76.5568151,,0
2478,1432,PLAZA DE ARMAS HUAMPARA,-12.3601571,-76.1678676,,0
2479,1441,P.S OMAS,-12.5148377,-76.2895238,DIRESA LIMA,0
2480,649,LOCAL DE LA CASA COMUNAL,-5.3429458,-78.7950679,DIRESA,0
2481,649,COLEGIO MISAEL PALACIOS RUIZ,-5.2419794,-78.9471345,DIRESA,0
2482,649,LOCAL COMITE REGANTES SAN ISIDRO,-5.3667476,-78.8592923,DIRESA,0
2483,649,COLEGIO 16882,-5.24636,-78.9698993,DIRESA,0
2484,649,PUESTO DE SALUD SANTA ROSA,-5.3171763,-78.9259197,DIRESA,0
2485,1406,Red Huaura Oyon,-11.1005932,-77.6084142,MINSA,0
2486,1406,Est,-11.1005932,-77.6084142,MINSA,0
2495,1422,IE SANTO DOMINGO DE AYAUCA,-12.5919735,-76.0366524,ESSALUD,0
2496,1430,COLEGIO SANTA MARIA MAGDALENA,-12.6331549,-75.8893399,,0
2497,1426,AUDITORIO MUNICIPAL CARANIA,-12.3446835,-75.8704611,,0
2498,1435,I.E. SAN FRANCISCO DE ASIS,-12.4558405,-75.8119935,DIRESA LIMA,0
2499,1437,COLISEO CERRADO DE LARAOS,-12.346657,-75.7856734,,0
2500,1442,ESTABLECIMIENTO PUTINZA,-12.6676174,-75.911483,DIRESA LIMA,0
2501,1440,PLAZA CENTRAL,-12.2748205,-75.8497641,,0
2502,1366,20424 SAN MIGUEL ARCANGEL,-11.2753449,-76.8192706,DIRESA LIMA,0
2503,1364,20414 LEON OLIMPO GUARDAMINO DE LA CRUZ,-11.2419437,-76.860565,DIRESA LIMA,0
2504,1368,IE 20434 SAN JUAN BAUTISTA,-11.4073137,-76.8194767,DIRESA LIMA,0
2505,1363,I.E. EMMA MENA MELCHOR,-11.1910856,-76.964306,DIRESA LIMA,0
2506,1360,20384 GERMAN CARO RIOS,-11.3487652,-76.7682775,DIRESA LIMA,0
2507,1369,LOCAL COMUNAL 27 DE NOVIEMBRE,-11.190833,-76.781111,DIRESA LIMA,0
2508,1367,PLAZA DE ARMAS DE SANTA CRUZ,-11.1513871,-76.5719414,DIRESA LIMA,0
2509,1359,20382 7 DE ENERO,-11.2342584,-76.6560202,DIRESA LIMA,0
2510,1365,I.E. ALONSO DE MESSIAS,-11.1863289,-76.6481299,DIRESA LIMA,0
2511,1363,LOCAL COMUNAL DEL CP YUNGUY,-11.1910856,-76.964306,DIRESA LIMA,0
2512,1361,COMPLEJO DEPORTIVO DE AUCALLAMA,-11.5644646,-77.1743983,DIRESA LIMA,0
2513,1361,LOZA DEPORTIVO PALPA,-11.488886,-77.1203817,MINSA,0
2514,1490,UNIVERSIDAD NACIONAL DE LA AMAZONIA PERUANA,-7.3439765,-75.0058575,MINSA,0
2515,333,RSG - PLAZA DE ARMAS VIRUNDO - GRAU,-14.245598403,-72.680383291,MINSA,0
2517,325,RSG - CASA MUNICIPAL MAMARA - GRAU,-14.227255181,-72.583500381,MINSA,0
2518,85,Colegio Nacional Pedro Pablo Atusparia,-9.527990587,-77.535060485,,0
2519,210,PUESTO SALUD DE CONOPA,-8.7901131,-77.5168809,,0
2520,1753,I.E. N° 0276 - JESUS MORI LOPEZ,-6.6519,-76.7283,,0
2521,1754,I. E RAMÓN CASTILLLA N°001,-6.7265361,-76.6990172,DIRESA,0
2522,233,I.S.T. AGUSTIN HAYA DE LA TORRE,-8.558531479,-77.61292967,,0
2523,210,I.E. VIRGEN DEL SOCORRO,-8.824605213,-77.519545881,,0
2524,334,RSG - LOZA DEPORTIVA  CURASCO - GRAU,-14.062394755,-72.562936836,MINSA,0
2525,322,RSG - SAN AGUSTIN CURPAHUASI - GRAU,-14.05640334,-72.660953545,MINSA,0
2526,329,RSG - LOZA DEPORTIVA  SAN ANTONIO - GRAU,-14.15524615,-72.624225016,MINSA,0
2527,331,RSG - PLAZA DE ARMAS  TURPAY - GRAU,-14.243672607,-72.605996519,MINSA,0
2528,210,PUESTO DE SALUD  SOCSI,-8.802751216,-77.540283556,,0
2529,589,Mercado de Productores de Limon,-6.849968348,-78.056277775,,0
2530,210,PUESTO DE SALUD CHUYAS,-8.810893817,-77.53204381,,0
2531,679,SALON DE USOS MULTIPLES (SUM),-6.634235521,-78.943477371,MINSA,0
2532,210,PUESTO SALUD CHOGO,-8.819036238,-77.540283556,,0
2534,233,PUESTO SALUD SAURAPA,-8.544810353,-77.608948107,,0
2535,210,PUESTO DE SALUD VILCABAMBA,-8.802751216,-77.466125841,,0
2536,210,PUESTO DE SALUD JANCAPAMPA,-8.816322118,-77.457886095,,0
2538,181,CENTRO SALUD PISCOBAMBA,-8.884169133,-77.35626256,,0
2539,588,I.E. San Jose de Sucre,-6.970911133,-78.204357021,,0
2540,181,PUESTO SALUD SOCOSBAMBA,-8.867886991,-77.375488634,,0
2541,583,I.E. 82416 JORGE CHAVEZ,-6.935716282,-78.070809349,,0
2542,579,Coliseo Jose Galvez,-6.855375271,-78.162995427,,0
2544,588,Mercado de Oxamarca,-6.99031879,-78.092237211,,0
2545,586,Colegio Piobamba,-7.098066406,-78.073165848,,0
"2547,582,""I.E.821056, SANTA ROSA"",-6.847993894,-78.316967102,,0"
2550,582,Colegio Lagunas Pedregal,-6.950828462,-78.216391493,,0
2555,582,Colegio San Santiago Huasmin,-6.833495757,-78.243647148,,0
2567,1297,Universidad Cesar Vallejo - Lima Norte,-11.955241325,-77.068469769,MINSA,0
2576,1297,Explanada de la Municipalidad de Los Olivos,-11.991583898,-77.071019212,LIMA NORTE,0
2588,1308,Centro de Salud Militar Rímac,-12.0231791,-77.0373001,MINSA,0
2589,684,COLISEO MULTIUSOS DE NINABAMBA,-6.684024589,-78.780829459,,0
2590,684,COLEGIO JOSE CARLOS MARIATEGUI - ACHIRAMAYO,-6.675649155,-78.769827235,,0
2591,689,COLISEO MULTIUSOS DE YAUYUCAN,-6.674199924,-78.819437373,,0
2592,689,PUESTO DE SALUD PUCHUDEN,-6.6923537,-78.8582689,,0
2594,689,PUESTO DE SALUD YANACU ALTO,-6.663725,-78.871634,,0
2595,680,Institución educativa primaria andabamba 10636,-6.6628356,-78.817248,,0
2596,1085,NUEVO TERMINAL TERRESTRE JAUJA,-11.771305866,-75.492130598,MINSA,0
2597,248,I.E. SEÑOR DE LOS MILAGROS - PRIMARIA,-9.1734646,-77.7224354,MINSA,0
2598,250,I.E.P SAN JUAN BOSCO,-9.02335399,-77.471489181,MINSA,0
2599,186,I.E.P JOSE CARLOS MARIATEGUI,-8.98837963,-77.460301086,MINSA,0
2600,250,I.E.P N°86664 DOMINGO SABIO DE ALPABAMBA,-9.021086059,-77.372898623,MINSA,0
2601,250,I.E.P N°86637 INMACULADA,-9.05662372,-77.387382552,MINSA,0
2602,177,COMPLEJO DEPORTIVO DE CATUCANCHA,-9.099591672,-77.798314984,,0
2603,177,I.E. CARHUA,-9.1500994,-77.809301312,,0
2605,1318,PS VILLA MERCEDES,-12.3935119,-76.7744081,LIMA SUR,0
2606,415,COLISEO JARTUM WASI,-15.2009101,-71.3111944,DIRESA,0
2607,415,PLAZA CHALLUTA,-15.1435524,-71.2287287,DIRESA,0
2608,415,II EE 40321 TARUCAMARCA,-15.1797407,-71.5211996,DIRESA,0
2609,405,ANEXO CHININI,-15.7318865,-72.1089348,DIRESA,0
2610,414,TAPAY-SAN JUAN,-15.5771713,-71.9396945,DIRESA,0
2611,414,BELEN-PACLLA-LLATICA-TORUÑA-YAHUAR,-15.5784528,-71.9396087,DIRESA,0
2612,414,PUNA GRANDE- PUNA CHICA,-15.5783769,-71.9440762,DIRESA,0
2613,390,ANEXO LLANCA,-15.561142,-72.0474359,DIRESA,0
2614,390,ANEXO UCUCHACHAS,-15.5111377,-72.0846364,DIRESA,0
2615,390,AMEXO PACHAUMA,-15.4615089,-72.1072957,DIRESA,0
2616,390,ANEXO SIWINCHA,-15.4131922,-72.1162221,DIRESA,0
2617,390,ANEXO OJUYO,-15.3889507,-72.0991387,DIRESA,0
2618,390,ANEXO PAMPUYO,-15.4684515,-72.1248604,DIRESA,0
2619,390,ANEXO MIÑA,-15.4924532,-72.1113871,DIRESA,0
2620,409,PLAZA UNIDAD Y TRABAJO DEL CENTRO POBLADO TAYA PASAJE 28 DE JULIOS/N,-16.0158395,-71.9276337,DIRESA,0
2621,412,I.E. SECUNDARIA DE PILLONES PLAZA PRINCIPAL DEL ANEXO DE PILLONES,-15.8903275,-71.1707853,DIRESA,0
2622,347,PLAZA PRINCIPAL PIACA,-16.4890548,-71.339438,DIRESA,0
3663,142,IE 88311 JOSE GALVEZ EGUSQUIZA,-9.4859714,-77.9766177,MINSA,0
3664,1749,C.E.I. 044 Yanayacu - Comunidad Nativa Yanayacu,-7.237573506,-76.256743903,,0
3665,1749,C.E.I. 0577 Nuevo Tarapoto- Comunidad Nativa Nuevo Tarapoto,-7.184676446,-76.331038469,,0
3666,1748,I.E. 0238 Manco Capac - Comunidad Nativa Incaico,-7.383577196,-76.415899826,,0
3667,310,I.E.P 54233 - NUESTRA SEÑORA DE ASUNCION - CASABAMBA,-13.542043227,-73.730999697,,0
3668,142,IE 88289,-9.478072,-77.9287106,,0
3669,142,IE 88128 ALFONSO UGARTE,-9.4859714,-77.9766177,MINSA,0
3670,166,IE INCA GARCILASO DE LA VEGA,-10.0654277,-78.1496734,MINSA,0
3671,166,HA HUARMEY,-10.0678733,-78.1555521,,0
3672,1036,CENTRO DE VACUNACION OPEN PLAZA,-12.0622775,-75.2088109,,0
3673,1748,I.E. N° 0678 Juan Pinchi Urquia - Comunidad Nativa Puerto Bermudez,-7.59628,-76.47829,,0
3674,225,LOCAL COMUNAL DE COLCAP,-8.9788969,-78.0585963,MINSA,0
3675,1748,I.E. N° 0733 Cordillera Azúl - Comunidad Nativa Puerto Franco,-7.71043,-76.50232,,0
3676,225,IE 88050,-9.0140646,-78.1377804,,0
3677,232,IE 88388 SAN LUIS DE LA PAZ,-9.1380736,-78.5098206,MINSA,0
3678,232,IE 88028 ALMIRANTE MIGUEL GRAU,-9.1191707,-78.5441375,MINSA,0
3680,915, I.E. GABRIEL AGUILAR NARBARTE,-9.980691,-76.284085,MINSA,0
3681,915, I.E. RAMIRO PRIALE PRIALE,-9.987881,-76.2657273,MINSA,0
3682,170,LOZA DEPORTIVA MALVAS,-9.9304279,-77.6579077,,0
3683,249,MERCADO DE SHUPLUY,-9.2163383,-77.6935159,MINSA,0
3684,245,I.E. JUAN BAUTISTA LA SALLE- TINGUA,-9.2247568,-77.6865383,MINSA,0
3685,1308,Solidaridad sede Flor de Amancaes (SISOL),-12.0172283,-77.0295768,MINSA,0
3686,653,SAN JOSE DE LOURDES,-4.932387421,-78.917996582,,0
3687,139,IE 88101 CESAR ABRAHAM VALLEJO MENDOZA,-9.4752935,-78.2978741,,0
3688,139,IE CESAR ABRAHAM VALLEJO MENDOZA,-9.4755031,-78.2970285,,0
3689,139,LOCAL COMUNAL DE VILLA HERMOSA,-9.4561566,-78.2945855,,0
3690,184,PUESTO DE SALUD PARCO,-8.7701455,-77.3039329,,0
3691,184,CAMPO DEPORTIVO DE PARCO,-8.7701455,-77.3039329,,0
3692,1517,C.S. CHEN CHEN,-17.198477612,-70.917055664,MINSA,0
3693,1534,C.S. PAMPA INALAMBRICA,-17.652490042,-71.336468582,MINSA,0
3694,1137,C.S. PALCA,-11.346183563,-75.571306181,MINSA,0
3695,1133,C.A. ACOBAMBA,-11.353787841,-75.663088008,MINSA,0
3696,232,COUNTRY CLUB  DE BUENOS AIRES,-9.1249271,-78.5324345,MINSA,0
3697,74,COLISEO DEPORTIVO OMIA,-6.404305292,-77.415086836,MINSA,0
3698,1567,E.S I-2 CHAPAIRA,-5.1209512,-80.6023121,DIRESA,0
3699,1747,I.E. 0766 Ruben Cachique Sangama - Comunidad Nativa Las Mercedes,-6.92204,-76.63475,,0
3700,1627,COLISEO MUNICIPAL DE BERNAL,-5.4652318,-80.7445657,DIRESA,0
3701,1781,I.E INICIAL N° 318 - BUENOS AIRES,-6.78937,-76.32944,,0
3702,1534,C.S. MIRAMAR,-17.633339085,-71.335533167,MINSA,0
3703,1123,INTITUCION ED UCATIVA PARTICULAR PARROQUIAL,-11.2530462,-74.638304,MINSA,0
3704,86,ATAQUERO - COMUNIDAD DE PUMA PUCLLANAN,-9.4110617,-77.8545782,MINSA,0
3705,86,COMUNIDAD DE CHIPRE,-9.4950639,-77.8597701,MINSA,0
3706,1180,PUESTO SATELITE TRIGOBAMBA - BAMBAMARCA,-7.435578338,-77.693770466,MINSA,0
3707,1232,PUESTO SATELITE MOLLEPATA - MOLLEPATA,-8.193748768,-77.956918136,MINSA,0
3708,1180,PUESTO DE SALUD SICHAYA - BAMBAMARCA,-7.4209205,-77.6808128,MINSA,0
3709,1180,IE 80116 CIRO ALEGRIA BAZAN - CALEMAR,-7.513605157,-77.728450651,MINSA,0
3710,1180,IE 81926 BELEN DE SIONERA - BAMBAMARCA,-7.513199799,-77.72149624,MINSA,0
3711,1765,I.E 0352,-6.272695,-76.77173,MINSA,0
3712,1180,PUESTO SATELITE PUYAN- BAMBAMARCA,-7.448899902,-77.70830316,MINSA,0
3713,1181,PUESTO DE SALUD CONDORMARCA - CONDORMARCA,-7.542970875,-77.588863827,MINSA,0
3714,1181,IE. 80118 SAN JUAN BAUTISTA - CONDORMARCA,-7.5420256,-77.5880595,MINSA,0
3715,1766,I.E 0590,-6.2491,-76.031,MINSA,0
3716,1767,I.E 0588,-6.3314,-76.2836,MINSA,0
3717,140,IE 88111 JOSE FAUSTINO SANCHEZ CARRION,-9.3610855,-78.1541329,,0
3718,245,I.E N°86634 REPUBLICA DE KUWAIT UTUPAMPA,-9.1942181,-77.6575497,MINSA,0
3719,243,LOZA DEPORTIVA DEL C.P MUSHO,-9.169707841,-77.672552232,MINSA,0
3720,244,I.E.SANTO TORIBIO DE CASCAPARA,-9.2262493,-77.7170314,MINSA,0
3722,249,MERCADO DE SHUPLUY,-9.2163383,-77.6935159,MINSA,0
3723,171,I.E.I. 260 NUESTRA SEÑORA DE LAS MERCEDES - CARAZ,-9.0469335,-77.8121515,,0
3724,1772,CC.NN CONGOMPERA,-6.4175237,-76.5613316,,0
3725,653,SAN JOSE DE LOURDES,-4.918705225,-78.912503418,MINSA,0
3726,1771,CC.NN YURILAMAS,-6.233984,-76.534592,,0
3727,1771,CC.NN CHIRICYAKU,-6.370457,-76.4797407,,0
3728,1764,CC.NN WAYKU,-6.423688,-76.52261,,0
3729,1764,CC.NN ALTO SHAMBUYAKU,-6.3459614,-76.5331341,,0
3730,1772, 0302 AMADEO ZUMAETA V.,-6.4077,-76.5919,MINSA,0
3731,1764,CC.NN SHAMBULOA,-6.456602,-76.503097,,0
3732,1769,I.E. 0756,-6.3787,-76.6042,MINSA,0
3733,1768,0282 MARIA HIDALGO TORRES,-6.5114,-76.4836,MINSA,0
3734,247,CANCHIRAO Y CORRALHUAIN,-9.3286456,-78.0418968,MINSA,0
3735,86,COMPLEJO DEPORTIVO DE CHACCHAN,-9.4950639,-77.8597701,MINSA,0
3736,142,TOMEQUE Y CAPOSO,-9.4566667,-78.0441667,MINSA,0
3737,1179,I.E. 80097 NUESTRA SEÑORA DE FATIMA - BOLIVAR,-7.15387,-77.70264,MINSA,0
3738,142,NUEVO KAQUI,-9.5119167,-77.9968719,MINSA,0
3739,1181,Colegio 80102 - CONDORMARCA,-7.542771312,-77.58903817,MINSA,0
3740,94,COMUNIDAD VIRGEN DE FATIMA DE FORTALEZA,-9.5614635,-77.8924608,MINSA,0
